listing;price; area; rooms; fullrooms; halfrooms; district; varos; condition; floor; storeys; lift; heating; view; lat; long; orient; parking; balcony; aircon; ceiling; utility; bathtoil; garcess
22116652;27.56;78;2 + 2 fél szoba;2;2;6. ker;Külső-Terézváros;közepes állapotú;földszint;3;nincs;gáz (cirko);kertre néző;47.510517;19.064243;kelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
22798769;21.99;52;1 + fél szoba;1;1;6. ker;Külső-Terézváros;felújítandó;1;4;van;gáz (konvektor);udvari;47.513428;19.066608;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22772441;13.5;29;1 szoba;1;0;7. ker;Középső-Erzsébetváros;felújítandó;földszint;3;nincs;gáz (konvektor);udvari;47.503635;19.07098;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22359066;76.9;82;2 + fél szoba;2;1;5. ker;Belváros;felújított;3;nincs megadva;nincs;házközponti;utcai;47.49175;19.054825;nincs megadva;utcán, közterületen - ingyenes;0;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
22827548;38.9;96;3 + fél szoba;3;1;7. ker;Középső-Erzsébetváros;jó állapotú;1;4;van;gáz (cirko);utcai;47.502636;19.072369;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
22768726;25.5;32;1 + fél szoba;1;1;6. ker;Belső-Terézváros;jó állapotú;1;2;nincs;gáz (konvektor);udvari;47.50181;19.05682;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22827583;27.9;79;3 szoba;3;0;7. ker;Középső-Erzsébetváros;felújítandó;3;3;nincs;gáz (konvektor);udvari;47.503635;19.07098;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22436634;15.99;24;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;3;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.505886;19.061666;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22806796;69.99;101;4 szoba;4;0;5. ker;Belváros;közepes állapotú;2;nincs megadva;van;gáz (konvektor);nincs megadva;47.49274;19.05666;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22808402;34.9;60;1 szoba;1;0;6. ker;Belső-Terézváros;közepes állapotú;3;nincs megadva;van;elektromos;utcai;47.50518;19.06218;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;komfortos;egy helyiségben;nincs megadva
22515787;96;110;3 szoba;3;0;5. ker;Belváros;jó állapotú;3;nincs megadva;van;házközponti;nincs megadva;47.49156;19.05291;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22436638;23.49;56;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros;jó állapotú;3;nincs megadva;nincs;gáz (cirko);nincs megadva;47.50341;19.084003;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22797325;58.9;85;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;3;3;nincs;gáz (cirko);utcai;47.50927;19.06557;délkelet;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nem tetőtéri
22720052;41.9;78;2 szoba;2;0;5. ker;Lipótváros;közepes állapotú;nincs megadva;földszintes;nincs megadva;gáz (konvektor);utcai;47.50979;19.05285;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22819623;31.8;82;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;2;3;nincs;gáz (konvektor);utcai;47.502556;19.08228;északkelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;komfortos;egy helyiségben;legfelső emelet, nem tetőtéri
22689665;24.9;42;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;2;nincs megadva;nincs;gáz (konvektor);utcai;47.50428;19.05797;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22278424;26.5;30;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;földszint;nincs megadva;van;gáz (konvektor);nincs megadva;47.50491;19.05763;kelet;nincs megadva;0;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22695733;42;43;2 szoba;2;0;7. ker;Belső-Erzsébetváros;felújított;2;2;nincs;gáz (cirko);udvari;47.49891;19.06016;délkelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22556012;36;87;2 + fél szoba;2;1;6. ker;Külső-Terézváros;jó állapotú;2;3;nincs;gáz (konvektor);udvari;47.50758;19.06265;nyugat;nincs megadva;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22601406;52.3;122;4 + fél szoba;4;1;6. ker;Külső-Terézváros;felújított;1;3;nincs megadva;gáz (cirko);utcai;47.50991;19.06716;nincs megadva;utcán, közterületen - fizetős;;van;3 m vagy magasabb;nincs megadva;külön és egyben is;nincs megadva
22672868;12.99;24;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújított;1;2;nincs;elektromos;utcai;47.503773;19.085018;délnyugat;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22645416;46;77;2 + fél szoba;2;1;5. ker;Lipótváros;felújítandó;1;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.50443;19.050583;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22656188;16.5;40;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújítandó;földszint;4;nincs;gáz (konvektor);utcai;47.50199;19.08865;kelet;utcán, közterületen - ingyenes;;nincs;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
22579264;40.5;41;1 szoba;1;0;5. ker;Belváros;felújított;6;6;van;házközponti;panorámás;47.49322;19.05794;kelet;nincs megadva;0;nincs megadva;3 m-nél alacsonyabb;összkomfortos;nincs megadva;nem tetőtéri
22384780;23.5;55;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújítandó;földszint;4;nincs megadva;gáz (konvektor);udvari;47.507263;19.0727;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nincs megadva
22168087;27.9;38;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;1;3;nincs megadva;nincs megadva;udvari;47.50274;19.06955;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22514752;59.9;54;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;5;6;van;házközponti;utcai;47.50293;19.0642;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22598496;49.9;66;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;felújított;2;nincs megadva;van;gáz (konvektor);udvari;47.49624;19.065369;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22384799;16.9;29;1 szoba;1;0;7. ker;Külső-Erzsébetváros;jó állapotú;földszint;nincs megadva;nincs;elektromos;nincs megadva;47.50449;19.08726;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22759991;49.9;64;3 szoba;3;0;5. ker;Belváros;felújított;1;nincs megadva;nincs;gáz (cirko);udvari;47.49051;19.05684;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22646882;18;34;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;1;nincs megadva;nincs;nincs megadva;udvari;47.51144;19.06631;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22739138;45;40;1 + fél szoba;1;1;5. ker;Belváros;felújított;nincs megadva;nincs megadva;van;házközponti egyedi méréssel;panorámás;47.49175;19.054825;nyugat;nincs megadva;;van;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22582986;25.5;43;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;6;nincs megadva;van;gáz (cirko);nincs megadva;47.51173;19.062782;délnyugat;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;nincs megadva;nincs megadva;nincs megadva
22518686;43;72;2 szoba;2;0;5. ker;Belváros;felújított;2;3;van;gáz (cirko);udvari;47.4894;19.05987;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22638691;65.753;53;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;új építésű;7;7;van;házközponti egyedi méréssel;kertre néző;47.507637;19.066486;nincs megadva;nincs megadva;;van;nincs megadva;nincs megadva;külön és egyben is;nincs megadva
22752371;42;68;2 szoba;2;0;6. ker;Belső-Terézváros;közepes állapotú;4;nincs megadva;van;gáz (héra);utcai;47.506397;19.061193;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22632251;62.622;98;3 szoba;3;0;6. ker;Belső-Terézváros;közepes állapotú;2;nincs megadva;van;gáz (cirko);utcai;47.50132;19.05914;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22316007;39;93;2 + fél szoba;2;1;6. ker;Külső-Terézváros;jó állapotú;3;nincs megadva;nincs;gáz (konvektor);utcai;47.50893;19.06363;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22616998;76.8;70;2 szoba;2;0;5. ker;Belváros;közepes állapotú;2;6;van;gáz (héra);panorámás;47.493084;19.053127;nincs megadva;utcán, közterületen - ingyenes;0;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22701235;180;320;9 + 2 fél szoba;9;2;6. ker;Külső-Terézváros – Diplomatanegyed;felújítandó;földszint;4;van;nincs megadva;kertre néző;47.511406;19.075872;nincs megadva;utcán, közterületen - fizetős;87;nincs megadva;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
22580294;69.9;94;3 szoba;3;0;6. ker;Belső-Terézváros;jó állapotú;nincs megadva;nincs megadva;nincs;gáz (cirko);utcai;47.505077;19.058195;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22177335;145;200;8 szoba;8;0;5. ker;Lipótváros;jó állapotú;2;nincs megadva;van;gáz (cirko);udvari;47.51185;19.04875;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22612337;30.9;75;2 + fél szoba;2;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújítandó;2;4;van;gáz (konvektor);utcai;47.513103;19.0713;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22499138;26.7;47;2 szoba;2;0;6. ker;Belső-Terézváros;jó állapotú;földszint;3;nincs;gáz (konvektor);udvari;47.5042;19.05907;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22684971;90.802;90;2 + fél szoba;2;1;5. ker;Lipótváros;újszerű;2;5;van;fan-coil;udvari;47.50484;19.04727;nincs megadva;nincs megadva;0;van;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22640496;41.9;93;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;2;3;nincs;gáz (cirko);utcai;47.498405;19.07431;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
22365125;69;93;2 + fél szoba;2;1;6. ker;Belső-Terézváros;újszerű;2;nincs megadva;nincs;gáz (cirko);nincs megadva;47.505077;19.058195;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22771492;22.1;35;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújított;3;3;nincs;gáz (konvektor);udvari;47.50578;19.08649;délnyugat;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22589284;43;80;2 szoba;2;0;6. ker;Belső-Terézváros;közepes állapotú;3;4;nincs;gáz (cirko);udvari;47.50132;19.05914;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
22423389;29.3;51;2 szoba;2;0;7. ker;Középső-Erzsébetváros;újszerű;2;5;van;gáz (cirko);kertre néző;47.50104;19.0699;kelet;utcán, közterületen - fizetős;0;nincs megadva;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nincs megadva
22787887;49.9;56;2 szoba;2;0;7. ker;Belső-Erzsébetváros;újszerű;5;nincs megadva;van;házközponti egyedi méréssel;utcai;47.500477;19.061146;nincs megadva;garázs - az árban;0;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22726891;24.9;45;1 + fél szoba;1;1;6. ker;Külső-Terézváros;felújított;2;3;nincs megadva;gáz (cirko);udvari;47.50501;19.068192;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22591055;55.9;85;2 szoba;2;0;5. ker;Lipótváros;felújított;3;4;van;gáz (cirko);utcai;47.50821;19.054913;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön helyiségben;nincs megadva
22738439;23;37;1 + fél szoba;1;1;6. ker;Külső-Terézváros;jó állapotú;1;5;nincs megadva;gáz (cirko);kertre néző;47.513428;19.066608;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22609279;17.9;28;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;földszint;4;nincs megadva;gáz (héra);utcai;47.51144;19.06631;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22790829;21.9;74;2 szoba;2;0;7. ker;Külső-Erzsébetváros;felújított;1;3;nincs;gáz (cirko);utcai;47.505295;19.080984;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22534767;18.9;30;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;2;3;van;elektromos;udvari;47.499615;19.06628;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22792740;52.9;80;2 + fél szoba;2;1;6. ker;Belső-Terézváros;felújított;3;3;van;gáz (cirko);udvari;47.50219;19.05913;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22525547;135.34;135;5 szoba;5;0;6. ker;Belső-Terézváros;új építésű;5;5;van;gáz (cirko);utcai;47.505077;19.058195;dél;utcán, közterületen - fizetős;20;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
22621133;95.9;121;4 szoba;4;0;7. ker;Belső-Erzsébetváros;jó állapotú;5;5;van;gáz (cirko);panorámás;47.499615;19.06628;nincs megadva;utcán, közterületen - fizetős;130;nincs megadva;nincs megadva;nincs megadva;nincs megadva;penthouse
22780751;34.9;100;3 szoba;3;0;7. ker;Külső-Erzsébetváros;jó állapotú;2;3;nincs;gáz (cirko);utcai;47.50214;19.08475;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
22087020;43.9;85;2 szoba;2;0;6. ker;Belső-Terézváros;felújítandó;1;3;van;gáz (konvektor);kertre néző;47.50219;19.05913;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22732239;89.9;90;2 + fél szoba;2;1;5. ker;Lipótváros;felújított;2;5;van;gáz (cirko);utcai;47.50443;19.050583;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
22784841;32;57;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros;jó állapotú;3;9;van;házközponti;utcai;47.50269;19.081388;északnyugat;utcán, közterületen - fizetős;0;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nincs megadva
22706662;29.9;66;2 szoba;2;0;7. ker;Középső-Erzsébetváros;jó állapotú;1;4;nincs;gáz (konvektor);utcai;47.500416;19.074802;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22540543;52;87;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;közepes állapotú;2;nincs megadva;nincs;gáz (cirko);utcai;47.49987;19.06466;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22513755;28.5;39;1 + fél szoba;1;1;7. ker;Belső-Erzsébetváros;felújított;1;2;nincs;gáz (cirko);utcai;47.49918;19.06202;dél;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22578216;41.9;55;1 + 2 fél szoba;1;2;6. ker;Belső-Terézváros;nincs megadva;2;4;van;gáz (cirko);nincs megadva;47.50241;19.0567;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22550777;51.9;54;1 + fél szoba;1;1;5. ker;Lipótváros;nincs megadva;5;5;van;nincs megadva;panorámás;47.50115;19.0507;délnyugat;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
21041234;220;231;6 szoba;6;0;5. ker;Lipótváros;újszerű;6;6;van;gáz (cirko);panorámás;47.51185;19.04875;dél;utcán, közterületen - fizetős;150;van;3 m-nél alacsonyabb;duplakomfortos;külön helyiségben;zárószint
22022833;32;93;3 szoba;3;0;6. ker;Külső-Terézváros;jó állapotú;2;nincs megadva;van;gáz (cirko);utcai;47.50927;19.06557;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
22807619;21.25;35;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;félemelet;nincs megadva;van;elektromos;udvari;47.507885;19.056578;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;egy helyiségben;nincs megadva
22765159;44.9;74;2 + fél szoba;2;1;6. ker;Külső-Terézváros – Diplomatanegyed;jó állapotú;félemelet;2;nincs megadva;gáz (cirko);kertre néző;47.51348;19.07376;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22764994;47.7;75;2 + fél szoba;2;1;5. ker;Belváros;felújítandó;4;5;van;gáz (cirko);utcai;47.49364;19.05374;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22678420;61.8;99;3 szoba;3;0;6. ker;Külső-Terézváros;jó állapotú;3;4;van;gáz (cirko);utcai;47.50808;19.06766;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nem tetőtéri
22318303;23.75;35;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros;újszerű;3;nincs megadva;van;házközponti egyedi méréssel;kertre néző;47.505295;19.080984;nincs megadva;nincs megadva;20;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
22790334;88.9;89;3 + fél szoba;3;1;5. ker;Lipótváros;felújított;2;4;van;házközponti;utcai;47.50979;19.05285;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22762143;44.9;55;1 szoba;1;0;6. ker;Belső-Terézváros;közepes állapotú;2;3;nincs;gáz (konvektor);utcai;47.499054;19.057844;nincs megadva;nincs megadva;0;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22806738;47.9;101;4 + 2 fél szoba;4;2;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;2;4;nincs;gáz (cirko);utcai;47.507534;19.084436;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;tetőtéri
22467552;53;84;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;3;3;nincs;gáz (cirko);utcai;47.50508;19.05703;nyugat;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22273462;28;43;2 szoba;2;0;5. ker;Belváros;jó állapotú;1;4;van;gáz (cirko);nincs megadva;47.49391;19.05784;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22771580;37;33;1 szoba;1;0;5. ker;Belváros;közepes állapotú;4;6;van;gáz (konvektor);utcai;47.49336;19.05078;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22790376;165;210;4 szoba;4;0;5. ker;Belváros;újszerű;4;4;van;gáz (cirko);panorámás;47.49051;19.05684;nincs megadva;nincs megadva;60;nincs megadva;3 m-nél alacsonyabb;nincs megadva;nincs megadva;nincs megadva
22719591;56.6;64;2 szoba;2;0;6. ker;Belső-Terézváros;új építésű;4;6;van;gáz (cirko);udvari;47.505077;19.058195;északkelet;utcán, közterületen - fizetős;11;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nincs megadva
22818949;15.9;26;1 szoba;1;0;7. ker;Középső-Erzsébetváros;felújított;nincs megadva;nincs megadva;nincs megadva;gáz (konvektor);udvari;47.50021;19.07357;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22546370;159;201;6 szoba;6;0;7. ker;Középső-Erzsébetváros;jó állapotú;2;6;van;gáz (cirko);utcai;47.502636;19.072369;északkelet;utcán, közterületen - fizetős;;nincs megadva;3 m-nél alacsonyabb;duplakomfortos;külön és egyben is;nincs megadva
22437657;55.9;123;3 + fél szoba;3;1;7. ker;Külső-Erzsébetváros;jó állapotú;3;3;nincs;gáz (cirko);utcai;47.50104;19.078701;kelet;garázs - megvehető;;van;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22790430;95;97;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;3;3;van;gáz (cirko);utcai;47.50219;19.05913;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22598116;36.8;41;1 + fél szoba;1;1;5. ker;Lipótváros;jó állapotú;4;nincs megadva;van;gáz (héra);utcai;47.50979;19.05285;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22735175;59;83;3 szoba;3;0;6. ker;Belső-Terézváros;jó állapotú;3;5;van;gáz (cirko);nincs megadva;47.505077;19.058195;nincs megadva;nincs megadva;14;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22754524;32;57;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;új építésű;3;9;van;házközponti egyedi méréssel;nincs megadva;47.500286;19.076033;északnyugat;nincs megadva;5.6;nincs;3 m-nél alacsonyabb;nincs megadva;egy helyiségben;nem tetőtéri
22793028;22.5;39;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;1;3;nincs;gáz (konvektor);udvari;47.50668;19.082088;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22529214;18.3;68;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;szuterén;4;nincs megadva;gáz (cirko);udvari;47.50666;19.06333;nincs megadva;nincs megadva;16;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22807693;42.5;98;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;felújítandó;1;3;nincs;gáz (konvektor);utcai;47.49771;19.0589;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;duplakomfortos;külön helyiségben;nem tetőtéri
22522088;39.9;115;3 szoba;3;0;6. ker;Külső-Terézváros;felújítandó;2;3;nincs;gáz (konvektor);utcai;47.5127;19.06856;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22680362;135;210;8 szoba;8;0;5. ker;Lipótváros;jó állapotú;3;nincs megadva;van;gáz (cirko);nincs megadva;47.51185;19.04875;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22630016;41.89;94;3 szoba;3;0;7. ker;Középső-Erzsébetváros;felújított;2;4;nincs;gáz (cirko);utcai;47.500416;19.074802;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22666335;24.9;41;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;3;4;nincs;gáz (konvektor);udvari;47.50518;19.06218;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22777012;29.9;68;1 + 3 fél szoba;1;3;6. ker;Külső-Terézváros;felújított;félemelet;nincs megadva;nincs;gáz (cirko);utcai;47.50991;19.06716;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22720414;27.9;29;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;1;3;nincs;gáz (konvektor);utcai;47.49814;19.064728;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22786004;32.9;42;1 + fél szoba;1;1;6. ker;Külső-Terézváros;felújított;félemelet;nincs megadva;van;gáz (konvektor);udvari;47.50927;19.06557;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22793443;23.99;63;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.508095;19.078815;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22736849;62.5;93;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;felújított;2;nincs megadva;van;gáz (cirko);nincs megadva;47.49814;19.064728;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22702057;88.9;89;3 + fél szoba;3;1;5. ker;Lipótváros;felújított;2;6;van;házközponti;utcai;47.50979;19.05285;délkelet;nincs megadva;0;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22817875;26;50;2 szoba;2;0;6. ker;Belső-Terézváros;jó állapotú;3;3;nincs;házközponti egyedi méréssel;udvari;47.506397;19.061193;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;zárószint
22683356;18.75;24;1 szoba;1;0;7. ker;Külső-Erzsébetváros;új építésű;nincs megadva;7;van;házközponti egyedi méréssel;udvari;47.502;19.08252;nincs megadva;garázs - megvehető;;van;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nincs megadva
22740774;53.89;86;2 szoba;2;0;6. ker;Belső-Terézváros;közepes állapotú;3;nincs megadva;van;gáz (konvektor);utcai;47.50508;19.05703;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
