listing;price; area; rooms; fullrooms; halfrooms; district; varos; condition; floor; storeys; lift; heating; view; lat; long; orient; parking; balcony; aircon; ceiling; utility; bathtoil; garcess
22892097;40;18;1 szoba;1;0;5. ker;Belváros;felújított;1;7;van;házközponti;nincs megadva;47.494915;19.058243;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;komfortos;külön és egyben is;nincs megadva
23031592;145;57;2 szoba;2;0;6. ker;Külső-Terézváros;új építésű;1;6;van;házközponti egyedi méréssel;kertre néző;47.50991;19.06716;északkelet;utcán, közterületen - fizetős;10;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
22923844;250;82;2 szoba;2;0;5. ker;Belváros;felújított;6;6;van;házközponti;panorámás;47.48911;19.054;nincs megadva;nincs megadva;0;van;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nem tetőtéri
7058687;145;53;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;3;6;van;gáz (konvektor);utcai;47.50114;19.06843;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
20875574;124;50;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;2;4;van;gáz (cirko);utcai;47.50491;19.05513;nincs megadva;utcán, közterületen - ingyenes;2.5;van;nincs megadva;összkomfortos;külön helyiségben;nem tetőtéri
22958234;155;50;2 + fél szoba;2;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;3;3;nincs;házközponti egyedi méréssel;kertre néző;47.51202;19.07562;délnyugat;utcán, közterületen - fizetős;;van;nincs megadva;összkomfortos;külön helyiségben;legfelső emelet, nem tetőtéri
22971493;150;62;2 szoba;2;0;7. ker;Középső-Erzsébetváros;új építésű;4;6;van;nincs megadva;kertre néző;47.50198;19.07244;nincs megadva;nincs megadva;0;van;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nincs megadva
23045557;95;30;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;1;5;van;gáz (cirko);utcai;47.508667;19.060555;nincs megadva;nincs megadva;;van;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23042432;190;65;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;2;4;van;gáz (cirko);utcai;47.507706;19.056519;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nem tetőtéri
23059496;300;90;3 + fél szoba;3;1;6. ker;Külső-Terézváros;újszerű;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50586;19.064709;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23057717;185;51;1 + fél szoba;1;1;5. ker;Belváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49539;19.05885;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23051344;150;57;2 szoba;2;0;6. ker;Külső-Terézváros;jó állapotú;3;4;van;házközponti;udvari;47.5127;19.06856;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nem tetőtéri
21368962;115;44;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;1;5;van;házközponti;utcai;47.495438;19.064161;dél;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23055098;175;58;1 + fél szoba;1;1;5. ker;Belváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.48919;19.05486;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23052341;165;65;1 szoba;1;0;5. ker;Belváros;felújított;2;3;nincs;gáz (cirko);udvari;47.49129;19.0544;nincs megadva;nincs megadva;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
21605361;214;64;2 szoba;2;0;7. ker;Külső-Erzsébetváros;újszerű;6;6;van;házközponti egyedi méréssel;panorámás;47.504086;19.08557;északkelet;teremgarázs - az árban;60;van;3 m-nél alacsonyabb;luxus;külön helyiségben;penthouse
23058771;295;58;2 szoba;2;0;5. ker;Lipótváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50891;19.047785;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23050079;150;48;1 + fél szoba;1;1;7. ker;Belső-Erzsébetváros;felújított;2;3;nincs;gáz (konvektor);udvari;47.50018;19.06718;északnyugat;nincs megadva;0;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
23015617;110;56;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;3;4;van;gáz (konvektor);nincs megadva;47.50732;19.08028;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23056826;280;54;1 + fél szoba;1;1;5. ker;Lipótváros;újszerű;2;4;van;házközponti;utcai;47.50484;19.04727;nincs megadva;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23049915;120;42;1 + fél szoba;1;1;7. ker;Belső-Erzsébetváros;újszerű;2;5;van;gáz (héra);udvari;47.49821;19.06669;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;egy helyiségben;nincs megadva
23018317;245;65;2 + fél szoba;2;1;5. ker;Lipótváros;jó állapotú;4;4;nincs megadva;házközponti;nincs megadva;47.503445;19.045448;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;komfortos;külön helyiségben;nincs megadva
21662797;130;58;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;3;3;nincs;nincs megadva;nincs megadva;47.502;19.08252;nincs megadva;nincs megadva;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;legfelső emelet, nem tetőtéri
23049810;320;88;4 szoba;4;0;6. ker;Külső-Terézváros – Diplomatanegyed;újszerű;félemelet;6;van;házközponti egyedi méréssel;nincs megadva;47.512146;19.077787;nincs megadva;nincs megadva;;van;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23023439;140;47;1 + fél szoba;1;1;5. ker;Belváros;jó állapotú;2;2;nincs;gáz (cirko);utcai;47.48819;19.05923;északnyugat;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23042042;200;60;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;3;6;van;házközponti egyedi méréssel;utcai;47.50927;19.06557;nincs megadva;garázs - az árban;0;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
23049796;130;42;1 + fél szoba;1;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;1;4;van;gáz (cirko);kertre néző;47.511703;19.076792;nyugat;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22859323;120;35;1 szoba;1;0;5. ker;Belváros;felújított;földszint;3;nincs;gáz (cirko);udvari;47.49092;19.056503;délkelet;utcán, közterületen - fizetős;;nincs;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
20782939;115;28;1 szoba;1;0;5. ker;Belváros;felújított;1;2;nincs megadva;nincs megadva;udvari;47.4923;19.06044;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
23036358;750;112;3 + fél szoba;3;1;6. ker;Belső-Terézváros;újszerű;6;6;van;házközponti egyedi méréssel;panorámás;47.504215;19.05802;délkelet;teremgarázs - az árban;80;van;3 m-nél alacsonyabb;luxus;külön és egyben is;legfelső emelet, nem tetőtéri
22937020;248;70;2 szoba;2;0;7. ker;Belső-Erzsébetváros;nincs megadva;2;8;van;házközponti;utcai;47.49771;19.0589;nincs megadva;utcán, közterületen - fizetős;10;nincs megadva;3 m-nél alacsonyabb;duplakomfortos;külön helyiségben;nem tetőtéri
22974751;250;81;1 + 3 fél szoba;1;3;6. ker;Külső-Terézváros;felújított;3;5;van;gáz (cirko);utcai;47.509766;19.059732;északnyugat;utcán, közterületen - fizetős;;van;3 m-nél alacsonyabb;duplakomfortos;külön és egyben is;nem tetőtéri
23053507;220;60;1 + fél szoba;1;1;5. ker;Lipótváros;felújított;1;4;van;elektromos;utcai;47.50443;19.050583;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
23032064;150;61;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;földszint;4;nincs;gáz (konvektor);udvari;47.50288;19.07483;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;komfortos;külön helyiségben;nem tetőtéri
23035020;343;88;3 szoba;3;0;5. ker;Belváros;felújított;3;4;van;gáz (cirko);utcai;47.493084;19.053127;nincs megadva;nincs megadva;0;van;nincs megadva;duplakomfortos;külön és egyben is;nem tetőtéri
23058876;120;108;3 szoba;3;0;5. ker;Belváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49513;19.05284;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23049265;200;60;2 szoba;2;0;7. ker;Belső-Erzsébetváros;felújított;félemelet;4;nincs;elektromos;kertre néző;47.496902;19.063698;északkelet;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;külön helyiségben;nem tetőtéri
23044786;150;46;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;4;4;van;gáz (cirko);udvari;47.513428;19.066608;nyugat;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;nincs megadva;nem tetőtéri
23049699;120;38;1 + fél szoba;1;1;5. ker;Belváros;felújított;3;7;van;házközponti;udvari;47.49347;19.05118;nincs megadva;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;komfortos;egy helyiségben;nem tetőtéri
23004124;199;85;2 szoba;2;0;5. ker;Lipótváros;felújított;3;4;van;gáz (konvektor);panorámás;47.509983;19.052921;délnyugat;utcán, közterületen - fizetős;0;nincs;3 m vagy magasabb;luxus;egy helyiségben;nem tetőtéri
23029699;400;90;3 szoba;3;0;6. ker;Külső-Terézváros;újszerű;2;nincs megadva;van;gáz (cirko);nincs megadva;47.507893;19.06536;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;külön helyiségben;nincs megadva
23058107;868;105;2 szoba;2;0;6. ker;Belső-Terézváros;újszerű;5;6;van;házközponti egyedi méréssel;panorámás;47.503605;19.062626;nincs megadva;garázs - az árban;50;van;3 m-nél alacsonyabb;luxus;külön és egyben is;legfelső emelet, nem tetőtéri
22835622;290;99;2 + fél szoba;2;1;5. ker;Lipótváros;felújított;3;3;van;gáz (cirko);utcai;47.503906;19.054758;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;legfelső emelet, nem tetőtéri
23035508;199;60;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;3;3;nincs;gáz (cirko);udvari;47.508778;19.063873;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;legfelső emelet, nem tetőtéri
23004065;170;105;2 szoba;2;0;5. ker;Lipótváros;felújított;4;4;van;házközponti;panorámás;47.50629;19.05179;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;legfelső emelet, nem tetőtéri
22922031;308;100;3 szoba;3;0;5. ker;Lipótváros;újszerű;2;6;van;gáz (cirko);utcai;47.50443;19.050583;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
23057703;140;43;1 + fél szoba;1;1;6. ker;Külső-Terézváros;újszerű;1;6;van;geotermikus;utcai;47.51037;19.065414;nyugat;nincs megadva;;van;3 m-nél alacsonyabb;duplakomfortos;egy helyiségben;nem tetőtéri
23051720;370;64;2 + fél szoba;2;1;5. ker;Belváros;felújított;2;5;van;gáz (cirko);panorámás;47.496067;19.051117;északnyugat;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
23053307;475;82;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújított;4;4;van;gáz (cirko);utcai;47.497166;19.061987;délnyugat;utcán, közterületen - fizetős;;van;3 m-nél alacsonyabb;nincs megadva;külön helyiségben;legfelső emelet, nem tetőtéri
23041968;250;63;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;1;3;nincs;házközponti;utcai;47.50271;19.04783;dél;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23013580;775;90;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;2;4;van;gáz (cirko);nincs megadva;47.49961;19.056267;nincs megadva;utcán, közterületen - fizetős;;van;3 m vagy magasabb;luxus;külön helyiségben;nem tetőtéri
23053106;180;81;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;jó állapotú;4;6;van;házközponti;utcai;47.49674;19.05748;délnyugat;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
23036189;400;90;3 szoba;3;0;6. ker;Külső-Terézváros;újszerű;2;3;van;gáz (cirko);nincs megadva;47.50893;19.06363;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23038719;300;90;2 + fél szoba;2;1;5. ker;Belváros;felújított;3;5;van;házközponti;panorámás;47.49748;19.053864;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23018898;330;91;4 szoba;4;0;5. ker;Lipótváros;felújított;1;5;van;házközponti;utcai;47.510227;19.050692;dél;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22297794;160;75;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;1;5;van;gáz (cirko);udvari;47.507885;19.056578;nincs megadva;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
23054607;150;42;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;3;5;van;gáz (cirko);utcai;47.496742;19.060778;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23045404;150;52;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;4;6;van;gáz (héra);utcai;47.50018;19.06718;északnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23058567;195;60;2 szoba;2;0;5. ker;Belváros;jó állapotú;6;6;van;házközponti;panorámás;47.49059;19.0587;dél;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;legfelső emelet, nem tetőtéri
22847614;218;70;2 + fél szoba;2;1;6. ker;Belső-Terézváros;felújított;1;nincs megadva;van;nincs megadva;udvari;47.50375;19.05801;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nincs megadva
23012902;160;36;1 szoba;1;0;5. ker;Lipótváros;felújított;5;6;van;gáz (cirko);udvari;47.507347;19.04931;délkelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22984791;250;227;2 + 4 fél szoba;2;4;5. ker;Lipótváros;felújított;4;6;van;házközponti;panorámás;47.50749;19.051497;nincs megadva;utcán, közterületen - fizetős;;van;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
23001910;220;51;1 + fél szoba;1;1;5. ker;Belváros;újszerű;9;9;van;házközponti;panorámás;47.4948;19.051197;délkelet;utcán, közterületen - fizetős;;van;3 m-nél alacsonyabb;luxus;egy helyiségben;nem tetőtéri
23003219;395;237;5 + fél szoba;5;1;5. ker;Lipótváros;felújított;2;4;van;házközponti;panorámás;47.50513;19.04903;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
22999823;200;63;2 + fél szoba;2;1;7. ker;Középső-Erzsébetváros;újszerű;7;7;van;házközponti egyedi méréssel;nincs megadva;47.504257;19.073576;nincs megadva;nincs megadva;8.22;van;nincs megadva;nincs megadva;külön helyiségben;nem tetőtéri
23011569;150;73;2 + fél szoba;2;1;6. ker;Külső-Terézváros – Diplomatanegyed;jó állapotú;3;3;nincs megadva;házközponti;utcai;47.51478;19.07343;nincs megadva;nincs megadva;10;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22997807;460;75;2 + fél szoba;2;1;6. ker;Belső-Terézváros;felújított;2;5;van;házközponti;panorámás;47.498062;19.05523;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;komfortos;nincs megadva;nincs megadva
22973805;220;52;1 + fél szoba;1;1;5. ker;Belváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49274;19.05666;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22992487;260;27;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;1;nincs megadva;van;fan-coil;utcai;47.50242;19.05393;nincs megadva;utcán, közterületen - fizetős;;van;nincs megadva;összkomfortos;külön helyiségben;nem tetőtéri
22994960;125;55;2 szoba;2;0;7. ker;Külső-Erzsébetváros;nincs megadva;2;3;nincs megadva;gáz (konvektor);udvari;47.50289;19.077663;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;külön helyiségben;nincs megadva
22994357;220;66;2 szoba;2;0;5. ker;Lipótváros;újszerű;4;6;van;házközponti;utcai;47.51121;19.050098;nincs megadva;utcán, közterületen - fizetős;0;nincs megadva;nincs megadva;nincs megadva;egy helyiségben;nem tetőtéri
23010439;290;51;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;2;5;van;házközponti;utcai;47.50423;19.047161;dél;utcán, közterületen - fizetős;;van;3 m vagy magasabb;luxus;egy helyiségben;nem tetőtéri
22968986;120;33;1 szoba;1;0;6. ker;Külső-Terézváros;újszerű;1;3;nincs;gáz (konvektor);utcai;47.51144;19.06631;nincs megadva;utcán, közterületen - fizetős;;nincs;nincs megadva;nincs megadva;egy helyiségben;nincs megadva
22964658;170;42;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;3;3;nincs;gáz (cirko);udvari;47.499683;19.05904;északnyugat;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22963966;175;70;2 szoba;2;0;5. ker;Belváros;felújított;2;nincs megadva;nincs megadva;gáz (cirko);utcai;47.49196;19.06092;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;egy helyiségben;nincs megadva
23011605;155;53;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;2;3;van;gáz (cirko);udvari;47.506874;19.061726;északkelet;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23001996;130;55;2 szoba;2;0;5. ker;Lipótváros;felújított;2;4;van;házközponti;utcai;47.50918;19.0513;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22998069;620;117;3 szoba;3;0;5. ker;Lipótváros;felújított;4;4;van;gáz (cirko);utcai;47.50629;19.05179;nincs megadva;nincs megadva;0;nincs megadva;nincs megadva;nincs megadva;külön helyiségben;legfelső emelet, nem tetőtéri
22973201;170;38;1 + fél szoba;1;1;6. ker;Külső-Terézváros – Diplomatanegyed;újszerű;földszint;4;nincs megadva;házközponti;utcai;47.510662;19.074442;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m-nél alacsonyabb;luxus;egy helyiségben;nem tetőtéri
23012943;330;55;1 + fél szoba;1;1;5. ker;Belváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.494602;19.052006;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22877860;620;111;3 szoba;3;0;5. ker;Lipótváros;felújított;4;5;van;házközponti;panorámás;47.49616;19.048553;dél;utcán, közterületen - fizetős;;van;3 m vagy magasabb;luxus;egy helyiségben;nem tetőtéri
22416069;160;60;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújított;2;5;van;gáz (cirko);udvari;47.502003;19.065186;délkelet;utcán, közterületen - fizetős;;nincs;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
21756414;295;65;2 + fél szoba;2;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;2;2;van;házközponti;utcai;47.51348;19.07376;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;luxus;külön helyiségben;legfelső emelet, nem tetőtéri
22944440;149;69;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;1;5;van;gáz (cirko);utcai;47.50991;19.06716;dél;utcán, közterületen - fizetős;0;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22926180;188;60;1 + fél szoba;1;1;5. ker;Lipótváros;felújított;3;5;van;házközponti;panorámás;47.508606;19.048077;dél;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22610595;775;123;4 szoba;4;0;5. ker;Belváros;felújított;2;3;nincs;gáz (cirko);nincs megadva;47.48919;19.05486;nincs megadva;nincs megadva;;van;3 m vagy magasabb;luxus;nincs megadva;nem tetőtéri
22258442;370;110;3 szoba;3;0;5. ker;Lipótváros;jó állapotú;1;6;van;házközponti;utcai;47.508472;19.049206;nyugat;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
22883488;199;100;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;földszint;4;van;gáz (konvektor);utcai;47.50724;19.05732;dél;utcán, közterületen - fizetős;;van;3 m vagy magasabb;duplakomfortos;külön helyiségben;nem tetőtéri
21489167;200;65;2 szoba;2;0;6. ker;Belső-Terézváros;újszerű;2;5;van;gáz (cirko);utcai;47.505486;19.057594;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22928686;139;42;1 szoba;1;0;7. ker;Középső-Erzsébetváros;újszerű;földszint;4;nincs megadva;gáz (cirko);udvari;47.50325;19.07031;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22743749;400;70;2 szoba;2;0;5. ker;Lipótváros;felújított;1;4;van;gáz (cirko);nincs megadva;47.50285;19.046429;nincs megadva;nincs megadva;;van;nincs megadva;duplakomfortos;külön és egyben is;nem tetőtéri
22902022;308;99;3 szoba;3;0;5. ker;Lipótváros;felújított;2;6;nincs megadva;gáz (cirko);utcai;47.50285;19.046429;délkelet;utcán, közterületen - fizetős;0;nincs;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
22812969;110;33;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújított;8;8;van;házközponti egyedi méréssel;panorámás;47.50727;19.076672;nincs megadva;utcán, közterületen - ingyenes;0;nincs megadva;nincs megadva;nincs megadva;egy helyiségben;legfelső emelet, nem tetőtéri
22895364;220;70;3 szoba;3;0;5. ker;Lipótváros;felújított;földszint;4;van;gáz (cirko);nincs megadva;47.508877;19.054808;nincs megadva;nincs megadva;;nincs;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22262944;899;115;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;4;4;van;gáz (cirko);utcai;47.50293;19.060156;nyugat;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;luxus;külön és egyben is;tetőtéri
21779785;200;132;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;4;5;van;házközponti;panorámás;47.49534;19.049116;dél;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22316700;245;71;2 szoba;2;0;5. ker;Belváros;felújított;2;3;van;gáz (cirko);utcai;47.48828;19.05778;dél;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22944310;170;85;2 szoba;2;0;6. ker;Belső-Terézváros;nincs megadva;2;4;van;gáz (cirko);nincs megadva;47.50491;19.05513;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
22929347;180;45;1 + fél szoba;1;1;6. ker;Belső-Terézváros;felújított;3;4;van;gáz (cirko);udvari;47.50491;19.05513;nincs megadva;nincs megadva;;van;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
22818246;150;62;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;4;nincs megadva;van;házközponti egyedi méréssel;kertre néző;47.500946;19.077648;dél;nincs megadva;0;van;3 m-nél alacsonyabb;nincs megadva;egy helyiségben;nem tetőtéri
23049394;281;69;2 szoba;2;0;5. ker;Belváros;felújított;2;nincs megadva;van;gáz (cirko);nincs megadva;47.496075;19.05762;nincs megadva;nincs megadva;;van;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
20770632;261;110;4 szoba;4;0;7. ker;Belső-Erzsébetváros;felújított;3;5;van;gáz (cirko);utcai;47.495605;19.06302;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;duplakomfortos;nincs megadva;nem tetőtéri
22857273;150;73;2 szoba;2;0;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;1;nincs megadva;nincs;házközponti egyedi méréssel;nincs megadva;47.51202;19.07562;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23060430;85;28;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;1;3;nincs;gáz (konvektor);udvari;47.5127;19.06856;északnyugat;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
21496301;150;45;1 + fél szoba;1;1;5. ker;Belváros;újszerű;1;5;van;házközponti;udvari;47.49022;19.05999;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23033422;222;85;2 szoba;2;0;5. ker;Lipótváros;felújított;3;4;van;gáz (konvektor);utcai;47.50979;19.05285;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
23048113;150;40;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;1;3;nincs;gáz (cirko);udvari;47.505337;19.068964;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22959452;203;44;1 + fél szoba;1;1;6. ker;Belső-Terézváros;felújított;földszint;4;nincs megadva;gáz (cirko);utcai;47.50293;19.0642;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22911043;234;80;3 szoba;3;0;6. ker;Külső-Terézváros;újszerű;1;nincs megadva;nincs megadva;gáz (cirko);utcai;47.50991;19.06903;nyugat;nincs megadva;;van;3 m vagy magasabb;duplakomfortos;külön helyiségben;nincs megadva
23040242;160;56;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;földszint;5;van;gáz (konvektor);udvari;47.507374;19.078262;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
